timestamp_utc,series,value
2026-09-25T12:27:45+00:00,"series",2
2026-09-25T12:28:00+00:00,"series",2
2026-09-25T12:28:15+00:00,"series",2
2026-09-25T12:28:30+00:00,"series",2
2026-09-25T12:28:45+00:00,"series",2
2026-09-25T12:29:00+00:00,"series",2
2026-09-25T12:29:15+00:00,"series",2
2026-09-25T12:29:30+00:00,"series",2
2026-09-25T12:29:45+00:00,"series",2
2026-09-25T12:30:00+00:00,"series",2
2026-09-25T12:30:15+00:00,"series",2
2026-09-25T12:30:30+00:00,"series",2
2026-09-25T12:30:45+00:00,"series",2
2026-09-25T12:31:00+00:00,"series",2
2026-09-25T12:31:15+00:00,"series",2
2026-09-25T12:31:30+00:00,"series",2
2026-09-25T12:31:45+00:00,"series",2
2026-09-25T12:32:00+00:00,"series",2
2026-09-25T12:32:15+00:00,"series",2
2026-09-25T12:32:30+00:00,"series",2
2026-09-25T12:32:45+00:00,"series",2
2026-09-25T12:33:00+00:00,"series",2
2026-09-25T12:33:15+00:00,"series",2
2026-09-25T12:33:30+00:00,"series",2
2026-09-25T12:33:45+00:00,"series",2
2026-09-25T12:34:00+00:00,"series",2
2026-09-25T12:34:15+00:00,"series",2
2026-09-25T12:34:30+00:00,"series",2
2026-09-25T12:34:45+00:00,"series",2
2026-09-25T12:35:00+00:00,"series",2
2026-09-25T12:35:15+00:00,"series",2
2026-09-25T12:35:30+00:00,"series",2
2026-09-25T12:35:45+00:00,"series",2
2026-09-25T12:36:00+00:00,"series",2
2026-09-25T12:36:15+00:00,"series",2
2026-09-25T12:36:30+00:00,"series",2
2026-09-25T12:36:45+00:00,"series",2
2026-09-25T12:37:00+00:00,"series",2
2026-09-25T12:37:15+00:00,"series",2
2026-09-25T12:37:30+00:00,"series",2
2026-09-25T12:37:45+00:00,"series",2
2026-09-25T12:38:00+00:00,"series",2
2026-09-25T12:38:15+00:00,"series",2
2026-09-25T12:38:30+00:00,"series",2
2026-09-25T12:38:45+00:00,"series",2
2026-09-25T12:39:00+00:00,"series",2
2026-09-25T12:39:15+00:00,"series",2
2026-09-25T12:39:30+00:00,"series",2
2026-09-25T12:39:45+00:00,"series",2
2026-09-25T12:40:00+00:00,"series",2
2026-09-25T12:40:15+00:00,"series",2
2026-09-25T12:40:30+00:00,"series",2
2026-09-25T12:40:45+00:00,"series",2
2026-09-25T12:41:00+00:00,"series",2
2026-09-25T12:41:15+00:00,"series",2
2026-09-25T12:41:30+00:00,"series",2
2026-09-25T12:41:45+00:00,"series",2
2026-09-25T12:42:00+00:00,"series",2
2026-09-25T12:42:15+00:00,"series",2
2026-09-25T12:42:30+00:00,"series",2
2026-09-25T12:42:45+00:00,"series",2
2026-09-25T12:43:00+00:00,"series",2
2026-09-25T12:43:15+00:00,"series",2
2026-09-25T12:43:30+00:00,"series",2
