timestamp_utc,series,value
2026-09-25T12:33:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",3706
2026-09-25T12:33:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",3706
2026-09-25T12:34:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12194
2026-09-25T12:34:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12194
2026-09-25T12:34:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:34:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:35:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:35:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:35:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:35:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:36:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:36:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:36:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:36:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:37:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:37:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:37:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:37:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:38:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:38:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:38:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:38:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:39:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:39:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:39:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:39:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:40:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:40:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",12200
2026-09-25T12:40:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:40:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:41:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:41:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:41:30+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:41:45+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:42:00+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
2026-09-25T12:42:15+00:00,"DCGM_FI_DRIVER_VERSION=580.173.02,Hostname=dcgm-exporter-ff7q7,UUID=GPU-82d1d424-3b24-a11a-964e-7beecc07d773,device=nvidia0,gpu=0,instance=dcgm-exporter:9400,job=dcgm-exporter,modelName=Tesla T4",0
